image_path,x1,y1,x2,y2,x3,y3,x4,y4
1/343.jpg,11,24,98,24,99,46,11,47
1/344.jpg,13,16,74,16,74,35,13,35
1/345.jpg,18,25,103,23,104,50,18,52
1/346.jpg,17,21,112,21,112,39,17,38
1/347.jpg,22,22,105,22,105,41,22,40
1/348.jpg,19,12,111,11,111,42,19,46
1/349.jpg,11,13,116,11,117,41,11,41
1/350.jpg,13,18,101,17,102,40,13,44
1/351.jpg,21,20,102,19,102,39,21,42
1/352.jpg,27,28,109,27,110,50,27,51
1/353.jpg,19,19,100,20,99,39,19,39
1/354.jpg,18,18,109,18,109,40,18,40
1/355.jpg,17,18,109,18,110,43,17,42
1/356.jpg,12,18,101,18,101,42,12,43
1/357.jpg,19,16,108,16,108,42,18,40
1/358.jpg,19,19,108,21,109,55,19,53
1/359.jpg,11,12,121,12,121,49,10,47
1/360.jpg,14,24,115,24,115,48,14,47
1/361.jpg,16,14,110,15,109,40,15,36
1/362.jpg,12,18,105,17,105,42,12,44
1/363.jpg,16,14,110,16,110,39,16,35
1/364.jpg,19,20,112,19,112,44,19,45
1/365.jpg,12,19,109,15,110,45,12,48
1/366.jpg,12,18,106,15,107,41,13,45
1/367.jpg,13,21,103,20,103,43,13,46
1/368.jpg,11,15,104,14,104,42,11,45
1/369.jpg,16,15,112,16,111,46,16,44
1/370.jpg,22,18,113,16,113,44,22,47
1/371.jpg,28,18,117,18,117,47,28,48
1/372.jpg,16,16,110,14,111,39,16,42
1/373.jpg,13,20,113,15,114,39,14,46
1/374.jpg,20,19,113,18,113,45,20,47
1/375.jpg,21,18,114,16,113,41,21,43
1/376.jpg,11,14,118,15,117,43,11,42
1/377.jpg,10,16,118,16,117,43,10,42
1/378.jpg,16,17,122,13,122,41,16,44
1/379.jpg,15,18,127,14,126,45,14,49
1/380.jpg,14,9,100,8,100,35,14,37
1/381.jpg,9,18,95,19,95,45,9,44
1/382.jpg,26,11,98,12,98,45,26,45
1/383.jpg,15,20,111,19,111,46,15,47
1/384.jpg,14,16,114,18,114,43,14,41
1/385.jpg,13,21,101,22,101,46,13,46
1/386.jpg,9,19,107,19,105,46,9,44
1/387.jpg,16,17,105,17,105,46,16,46
1/388.jpg,29,18,112,18,112,42,29,42
1/389.jpg,8,18,107,21,106,47,10,44
1/390.jpg,20,23,106,25,107,51,21,48
1/391.jpg,17,19,105,17,106,36,17,38
1/392.jpg,26,17,111,15,113,42,26,44
1/393.jpg,18,16,108,15,105,50,17,49
1/394.jpg,12,13,95,13,95,47,12,48
2/400.jpg,39,23,83,23,83,41,39,40
2/401.jpg,37,21,92,21,92,41,37,41
2/402.jpg,53,34,105,34,105,48,53,47
2/403.jpg,40,22,92,22,92,58,40,56
2/404.jpg,16,23,112,26,111,52,14,48
2/405.jpg,36,26,91,26,91,42,36,40
2/406.jpg,15,17,72,17,72,31,15,32
2/407.jpg,24,31,93,30,94,50,25,51
2/408.jpg,14,21,82,21,83,41,14,43
2/409.jpg,32,28,113,26,113,45,32,49
2/410.jpg,36,26,112,25,112,41,36,42
2/411.jpg,22,24,92,26,91,42,22,40
2/412.jpg,26,26,105,26,106,53,26,53
2/413.jpg,45,27,115,27,115,42,45,42
2/414.jpg,12,29,76,27,77,50,12,54
2/415.jpg,19,29,81,31,80,51,19,50
2/416.jpg,24,26,75,27,75,44,24,43
2/417.jpg,30,28,95,28,95,47,30,47
2/418.jpg,29,27,97,27,98,44,29,44
2/419.jpg,29,15,73,15,74,32,29,32
2/420.jpg,15,24,79,26,78,47,15,46
2/421.jpg,24,21,85,23,85,47,24,43
2/422.jpg,16,16,61,16,62,31,16,31
2/423.jpg,45,39,120,39,120,63,46,62
2/424.jpg,21,22,83,25,82,42,21,39
2/425.jpg,8,26,80,26,81,47,9,47
2/426.jpg,27,33,97,30,97,58,27,62
2/427.jpg,20,21,80,20,80,42,20,44
2/428.jpg,11,26,96,23,96,44,12,47
2/429.jpg,13,35,90,35,90,62,14,63
2/430.jpg,16,19,75,18,75,32,16,33
2/431.jpg,30,19,91,17,90,39,30,41
2/432.jpg,28,25,94,25,94,39,28,40
2/433.jpg,35,27,107,27,105,45,35,46
2/434.jpg,33,25,97,23,98,47,33,49
2/435.jpg,1,26,77,26,77,43,1,43
2/436.jpg,33,18,100,17,100,37,33,40
2/437.jpg,30,14,90,12,90,32,30,35
2/438.jpg,4,23,85,24,83,51,4,51
2/439.jpg,21,17,89,17,89,42,21,42
2/440.jpg,28,19,102,19,102,48,26,47
2/441.jpg,16,22,86,25,85,43,15,40
2/442.jpg,16,24,117,24,116,48,16,48
2/443.jpg,21,20,88,17,89,42,22,45
2/444.jpg,37,11,94,10,95,37,37,38
2/445.jpg,32,19,98,16,97,44,33,47
2/446.jpg,22,18,104,18,104,40,21,38
2/447.jpg,18,23,100,23,99,45,18,45
2/448.jpg,21,19,105,20,105,46,21,46
2/449.jpg,19,22,100,22,99,50,18,49
2/450.jpg,9,23,106,21,107,50,10,52
2/451.jpg,17,19,111,19,111,44,17,44
2/452.jpg,14,13,102,12,100,43,14,45
2/453.jpg,8,20,100,19,99,52,8,55
2/454.jpg,22,18,97,17,98,37,22,39
2/455.jpg,7,28,107,28,107,49,9,49
2/456.jpg,36,37,100,37,101,54,36,55
2/457.jpg,17,22,92,22,91,45,17,45
2/458.jpg,25,32,106,34,105,54,24,52
2/459.jpg,8,24,91,24,89,49,8,49
2/460.jpg,6,20,103,20,103,57,6,56
2/461.jpg,18,27,113,29,112,55,18,54
2/462.jpg,16,26,92,27,92,48,16,47
2/463.jpg,13,15,79,9,78,48,13,55
2/464.jpg,3,23,79,25,78,47,3,44
2/465.jpg,21,7,95,8,95,34,21,31
2/466.jpg,11,19,89,22,88,40,10,37
2/467.jpg,16,25,86,25,86,47,16,48
2/468.jpg,17,27,82,28,81,50,17,49
2/469.jpg,24,19,100,22,100,49,22,46
2/470.jpg,28,23,110,24,109,45,27,42
2/471.jpg,45,23,102,22,102,40,45,41
2/472.jpg,19,24,102,22,102,41,19,43
2/473.jpg,11,20,96,20,97,45,10,47
2/474.jpg,17,16,100,16,100,52,18,51
2/475.jpg,31,13,84,9,85,43,31,46
2/476.jpg,17,16,95,13,94,37,18,39
2/477.jpg,20,13,109,16,108,47,20,42
2/478.jpg,17,11,102,11,103,40,19,42
2/479.jpg,12,19,88,18,89,46,12,47
2/480.jpg,17,20,101,22,100,51,17,49
2/481.jpg,24,15,101,18,100,42,24,41
2/482.jpg,19,25,123,26,122,55,19,52
2/483.jpg,17,6,97,9,97,40,17,33
2/484.jpg,18,18,125,19,125,44,18,43
2/485.jpg,15,26,110,26,110,53,15,53
2/486.jpg,18,22,71,19,71,45,18,48
2/487.jpg,21,16,101,13,102,47,21,50
2/488.jpg,34,28,105,28,107,54,34,52
2/489.jpg,22,27,101,27,101,51,22,52
2/490.jpg,13,23,82,22,82,49,13,49
2/491.jpg,17,25,85,25,86,46,16,45
2/492.jpg,18,19,95,19,95,46,18,46
2/493.jpg,17,14,113,14,113,49,17,49
2/494.jpg,35,27,93,27,93,44,35,42
2/495.jpg,25,13,77,9,77,34,27,35
2/496.jpg,25,20,78,18,80,53,25,54
2/497.jpg,8,11,82,11,80,47,9,43
2/498.jpg,22,15,77,15,76,38,19,34
2/499.jpg,27,25,90,25,87,56,27,55
2/500.jpg,11,19,75,24,72,63,8,62
2/501.jpg,16,15,126,14,126,47,17,48
2/502.jpg,20,25,127,24,127,54,17,54
2/503.jpg,18,23,89,21,89,49,18,51
2/504.jpg,20,9,102,7,102,37,20,40
2/505.jpg,16,13,109,12,109,45,16,46
2/507.jpg,21,20,102,18,103,43,21,46
2/508.jpg,24,21,104,20,105,45,24,48
2/509.jpg,31,30,125,33,125,63,31,60
2/510.jpg,35,21,109,21,109,44,36,45
2/511.jpg,18,20,93,19,93,40,18,41
2/512.jpg,18,16,104,18,103,41,18,39
2/513.jpg,25,24,117,25,117,45,25,44
2/514.jpg,11,25,96,23,97,47,11,51
2/515.jpg,16,20,84,20,83,43,16,44
2/516.jpg,19,24,91,24,91,41,19,43
2/517.jpg,26,18,83,18,82,37,26,38
2/518.jpg,24,22,92,20,93,35,24,38
2/519.jpg,24,22,93,22,93,41,24,45
2/520.jpg,26,20,98,20,97,37,26,39
2/521.jpg,17,21,109,22,108,45,17,45
2/522.jpg,29,21,97,23,96,41,29,38
2/523.jpg,29,29,86,23,87,47,30,52
2/524.jpg,30,24,95,26,95,42,30,40
2/525.jpg,12,22,81,22,81,49,12,49
2/526.jpg,25,26,95,26,95,46,25,46
2/527.jpg,22,25,94,19,95,42,23,51
2/528.jpg,18,34,96,28,97,49,18,56
2/529.jpg,24,21,103,21,102,46,24,46
2/530.jpg,31,21,99,16,99,45,32,50
2/532.jpg,22,26,90,21,92,45,22,49
2/533.jpg,11,20,79,20,79,43,11,44
2/534.jpg,38,26,99,25,100,45,38,46
2/535.jpg,13,20,112,13,114,44,15,51
2/536.jpg,14,24,112,16,115,45,15,54
2/537.jpg,22,22,104,23,104,43,22,41
2/538.jpg,29,20,127,21,127,47,29,45
2/539.jpg,13,18,100,12,102,39,14,45
2/540.jpg,21,19,103,12,104,43,21,49
2/541.jpg,28,18,111,17,111,45,27,46
2/542.jpg,22,22,116,19,116,51,22,53
2/543.jpg,17,20,114,19,114,48,16,49
2/544.jpg,24,25,115,25,115,53,24,53
2/545.jpg,18,19,99,19,99,47,18,48
2/546.jpg,22,19,110,18,109,47,22,44
2/547.jpg,20,17,101,18,101,44,19,42
2/548.jpg,13,25,92,23,93,53,13,53
2/549.jpg,26,20,115,18,114,47,26,47
2/550.jpg,19,17,104,16,103,44,19,44
2/551.jpg,17,25,97,25,97,47,17,48
2/552.jpg,18,20,96,20,96,44,18,44
2/553.jpg,13,15,109,12,109,48,13,52
2/554.jpg,20,21,105,19,106,49,21,53
2/555.jpg,11,18,114,23,115,48,11,42
2/556.jpg,16,19,112,19,112,57,16,57
2/557.jpg,11,18,115,18,115,49,11,50
2/558.jpg,18,23,126,23,126,54,18,55
2/559.jpg,20,14,127,14,127,45,20,44
2/560.jpg,16,18,119,18,119,46,16,47
2/561.jpg,14,20,111,20,111,49,14,47
2/563.jpg,19,19,111,19,112,47,20,47
2/564.jpg,18,18,95,18,94,47,18,46
2/565.jpg,16,22,93,22,94,52,16,51
2/566.jpg,16,21,88,21,88,41,16,42
2/567.jpg,13,25,110,25,110,55,13,55
2/568.jpg,23,22,105,22,106,44,22,42
2/569.jpg,18,18,126,19,126,50,17,49
2/570.jpg,15,14,127,15,127,51,14,49
2/571.jpg,20,21,117,24,116,58,19,54
2/572.jpg,17,19,106,19,106,46,17,46
2/573.jpg,25,23,108,18,109,41,25,47
2/574.jpg,14,19,110,18,110,49,14,51
2/575.jpg,21,22,102,16,103,44,23,47
2/576.jpg,17,16,115,21,114,45,15,40
2/577.jpg,19,21,114,21,113,43,19,44
2/578.jpg,20,22,108,25,107,48,18,45
2/579.jpg,22,22,111,24,109,48,21,44
2/580.jpg,11,23,99,21,100,47,12,49
2/581.jpg,18,22,94,22,93,50,18,50
2/582.jpg,21,18,98,19,97,40,20,38
2/583.jpg,23,24,108,24,108,50,23,50
2/584.jpg,21,15,97,15,97,38,21,39
2/585.jpg,11,17,91,16,92,38,11,39
2/586.jpg,17,22,83,19,84,42,18,45
2/587.jpg,17,32,99,30,100,48,17,51
2/588.jpg,20,23,110,24,110,44,20,43
2/589.jpg,21,22,90,21,90,41,21,43
2/590.jpg,15,13,82,13,82,42,15,42
2/591.jpg,28,20,106,18,107,47,28,50
3/600.jpg,19,23,106,23,106,49,19,47
3/601.jpg,26,19,103,19,103,44,26,43
3/602.jpg,16,28,96,29,97,56,16,55
